#{"t_start": 1776233449.837784, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-10.115189,96,1.006351,951944468.1542217,1666366.666426768,236186.1412655395,21.176293391418227,2684801.8570571463
-11.309416,96,2.009394,969086783.8035002,1803640.294851685,236186.1412655395,21.17629339141822,2864474.0010422445
-11.005118,96,3.098597,946739520.2369671,1624958.3642833186,236186.1412655395,21.17629339141823,2630454.7342937775
-10.660809,96,4.09994,960089650.3693408,1731474.8834971634,52980.8356558224,21.17629339141822,2770128.4187315963
-11.038832,96,5.102263,936651275.2068143,1545124.7018269422,35104.04584184607,21.17629339141819,2525378.334519872
-10.814286,96,6.14969,992311428.853801,1713184.2276613945,12179558.964881403,1711.1072832074015,2787975.4834444327
-9.967409,96,7.148874,934484021.2336576,1528053.397402955,74809.51123992467,21.17629339141819,2502844.7965598814
-10.256001,96,8.15063,939782877.9159812,1569831.5742464045,111258.72463027836,21.176293391418188,2557938.4725547484
-11.271647,96,9.193284,992378637.3816478,1739955.064762466,11087950.398080481,1632.3189028210704,2816426.3859957564
-7.69208,96,10.241718,934484021.2336576,1528053.397402955,57241.19338544273,21.17629339141819,2502844.7965598814
-10.330607,96,11.289563,960620743.7769969,1735729.3193186685,211149.39773775844,21.176293391418227,2775697.5610782495
-10.494592,96,12.295349,1006021127.0826875,1816452.0104851383,12362859.609197853,1713.6308705533638,2922719.6096156794
-7.73209,96,13.29425,965925372.768769,1778261.4538493042,147187.8204131495,21.176293391418227,2831322.868275602
-8.046854,96,14.349799,934484021.2336576,1528053.397402955,90156.3974832263,21.17629339141819,2502844.7965598814
-7.65659,96,15.350704,1077260328.0904903,2012349.7479090602,25581518.416634616,2373.428460126535,3248922.0198507984
-9.221711,96,16.351085,969321100.5826283,1805522.1764429158,214789.94627609543,21.17629339141822,2866931.08952868
-6.64864,96,17.444292,971566774.2105677,1823573.8182851216,236186.1412655395,21.17629339141822,2890499.791842182
-3.754679,96,18.448706,994841438.4106579,1773805.5320609272,10540893.132022185,1589.8226383361828,2856634.022941292
-6.061117,96,19.494288,939578510.2524441,1520474.873518458,4391687.47732557,1084.713044851871,2475352.5418998175
