#{"t_start": 1776085297.170828, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-10.533144,96,1.064727,951944468.1542217,1666366.666426768,236186.1412655395,21.176293391418227,2684801.8570571463
-8.094348,96,2.058361,969086783.8035002,1803640.294851685,236186.1412655395,21.17629339141822,2864474.0010422445
-5.764211,96,3.111321,946739520.2369671,1624958.3642833186,236186.1412655395,21.17629339141823,2630454.7342937775
-7.976138,96,4.111242,959770852.3666424,1728921.4364389786,66227.00791999388,21.17629339141822,2766785.444725025
-8.244499,96,5.098717,936334728.237588,1542629.845037252,21746.430995135306,21.17629339141819,2522087.108278956
-6.522542,96,6.24671,989097443.4901968,1701937.0655201168,11588790.98671488,1671.6695173569865,2770077.041624348
-5.532902,96,7.269538,934484021.2336576,1528053.397402955,90156.3974832263,21.17629339141819,2502844.7965598814
-6.96722,96,8.261666,939263408.1209688,1565730.1181945966,96282.66173681767,21.17629339141819,2552537.4016650612
-4.513064,96,9.296479,987102410.7209197,1725441.5466409598,10045481.8884529,1562.8853234806816,2791251.27870161
-1.504518,96,10.282475,934484021.2336576,1528053.397402955,68687.40602900946,21.17629339141819,2502844.7965598814
-3.718765,96,11.333901,959190654.838356,1724274.966320877,236186.1412655395,21.17629339141822,2760701.3876126166
-4.425813,96,12.448811,992506380.6736522,1764596.8147725859,10214458.488180047,1567.886735323503,2842564.6809311057
-0.673199,96,13.440839,967077869.6170182,1787510.8064153262,202826.84084864228,21.176293391418227,2843408.1604472636
-1.784847,96,14.470794,934484021.2336576,1528053.397402955,90156.3974832263,21.17629339141819,2502844.7965598814
-1.701373,96,15.463517,1078228180.639014,2016230.743307162,25656381.01618029,2379.4087637252574,3254688.294693292
-4.622864,96,16.454303,966567892.3398471,1783417.62224726,236186.1412655395,21.176293391418227,2838060.4456965593
0.140009,96,17.528159,972916702.3777411,1834459.2694033005,236186.1412655395,21.176293391418216,2904726.1034440943
2.349076,96,18.522234,994433432.0887198,1777632.9544958947,10276642.9900345,1572.0688464793598,2859871.1901500756
1.109872,96,19.60419,945773773.3668457,1556748.1767104575,5569754.552526032,1228.509886268529,2536163.334968277
-0.960721,96,20.590104,934484021.2336576,1528053.397402955,128452.38086751719,21.17629339141819,2502844.7965598814
-2.492574,96,21.57485,951712840.4167342,1664522.018044556,214311.00333058916,21.176293391418227,2682383.331207369
0.889589,96,22.65585,945527531.0215943,1555380.6075821957,5557099.965622108,1222.9655444434268,2533883.311257109
2.513749,96,23.697858,934484021.2336576,1528053.397402955,227805.45165042003,21.17629339141819,2502844.7965598814
2.535391,96,24.689404,941982831.5638013,1580954.9867289115,2149776.3241208955,721.5047649160596,2538041.771257005
1.946966,96,25.722886,945998779.3419878,1619073.060455362,184385.14310980018,21.17629339141823,2622720.3367560385
4.26434,96,26.753923,1064181430.7505176,1959880.242024014,23703405.272721473,2288.098950388853,3171245.3390158867
1.522656,96,27.785191,1094487900.597942,2178773.0616388237,24234264.76630727,2308.1934686075156,3459085.8726911303
2.373555,96,28.773235,947618302.6026042,1642292.8987936834,1566391.164431322,604.2627064384892,2620157.5851346347
